DateTime,Value
25-03-2024 16:45,49.91
25-03-2024 17:00,50.12
25-03-2024 17:15,50.03
25-03-2024 17:30,50.02
25-03-2024 17:45,50.03
25-03-2024 18:00,50.12
25-03-2024 18:15,49.99
25-03-2024 18:30,49.96
25-03-2024 18:45,49.95
25-03-2024 19:00,49.98
25-03-2024 19:15,49.97
25-03-2024 19:30,50
25-03-2024 19:45,50.03
25-03-2024 20:00,50.03
25-03-2024 20:15,50.02
25-03-2024 20:30,50
25-03-2024 20:45,50.01
25-03-2024 21:00,49.91
25-03-2024 21:15,49.97
25-03-2024 21:30,49.95
25-03-2024 21:45,49.99
25-03-2024 22:00,49.92
25-03-2024 22:15,49.97
25-03-2024 22:30,49.94
25-03-2024 22:45,49.99
25-03-2024 23:00,50
25-03-2024 23:15,50.02
25-03-2024 23:30,49.99
25-03-2024 23:45,49.99
26-03-2024 00:00,49.87
26-03-2024 00:15,49.88
26-03-2024 00:30,49.92
26-03-2024 00:45,49.93
26-03-2024 01:00,49.95
26-03-2024 01:15,49.98
26-03-2024 01:30,49.97
26-03-2024 01:45,49.98
26-03-2024 02:00,49.97
26-03-2024 02:15,49.95
26-03-2024 02:30,49.98
26-03-2024 02:45,49.99
26-03-2024 03:00,49.97
26-03-2024 03:15,49.96
26-03-2024 03:30,49.98
26-03-2024 03:45,50
26-03-2024 04:00,50.02
26-03-2024 04:15,50.04
26-03-2024 04:30,50.07
26-03-2024 04:45,50.06
26-03-2024 05:00,50.08
26-03-2024 05:15,50.01
26-03-2024 05:30,50
26-03-2024 05:45,50
26-03-2024 06:00,50
26-03-2024 06:15,49.94
26-03-2024 06:30,50
26-03-2024 06:45,50
26-03-2024 07:00,50
26-03-2024 07:15,50.03
26-03-2024 07:30,50.01
26-03-2024 07:45,50.03
26-03-2024 08:00,49.95
26-03-2024 08:15,50.02
26-03-2024 08:30,49.98
26-03-2024 08:45,50
26-03-2024 09:00,49.89
26-03-2024 09:15,49.91
26-03-2024 09:30,49.94
26-03-2024 09:45,49.99
26-03-2024 10:00,49.8
26-03-2024 10:15,49.95
26-03-2024 10:30,49.97
26-03-2024 10:45,49.99
26-03-2024 11:00,50.05
26-03-2024 11:15,50.01
26-03-2024 11:30,50.03
26-03-2024 11:45,50.07
26-03-2024 12:00,50.06
26-03-2024 12:15,50.02
26-03-2024 12:30,49.99
26-03-2024 12:45,49.98
26-03-2024 13:00,50.02
26-03-2024 13:15,49.99
26-03-2024 13:30,50
26-03-2024 13:45,50.02
26-03-2024 14:00,49.99
26-03-2024 14:15,49.92
26-03-2024 14:30,49.99
26-03-2024 14:45,49.96
26-03-2024 15:00,50.02
26-03-2024 15:15,49.94
26-03-2024 15:30,49.97
26-03-2024 15:45,49.94
26-03-2024 16:00,49.98
26-03-2024 16:15,49.92
26-03-2024 16:30,49.92
26-03-2024 16:45,49.94
26-03-2024 17:00,50.01
26-03-2024 17:15,50.01
26-03-2024 17:30,50.02
26-03-2024 17:45,49.97
26-03-2024 18:00,50.05
26-03-2024 18:15,50
26-03-2024 18:30,49.97
26-03-2024 18:45,49.93
26-03-2024 19:00,49.93
26-03-2024 19:15,49.94
26-03-2024 19:30,50
26-03-2024 19:45,50.04
26-03-2024 20:00,50.03
26-03-2024 20:15,50.03
26-03-2024 20:30,49.97
26-03-2024 20:45,50
26-03-2024 21:00,49.91
26-03-2024 21:15,49.93
26-03-2024 21:30,49.91
26-03-2024 21:45,49.98
26-03-2024 22:00,49.87
26-03-2024 22:15,49.94
26-03-2024 22:30,49.91
26-03-2024 22:45,49.95
26-03-2024 23:00,49.89
26-03-2024 23:15,49.97
26-03-2024 23:30,49.95
26-03-2024 23:45,50
27-03-2024 00:00,49.96
27-03-2024 00:15,49.99
27-03-2024 00:30,50
27-03-2024 00:45,49.99
27-03-2024 01:00,49.98
27-03-2024 01:15,49.99
27-03-2024 01:30,49.97
27-03-2024 01:45,50
27-03-2024 02:00,50
27-03-2024 02:15,49.99
27-03-2024 02:30,49.99
27-03-2024 02:45,50.01
27-03-2024 03:00,49.98
27-03-2024 03:15,49.99
27-03-2024 03:30,49.98
27-03-2024 03:45,49.99
27-03-2024 04:00,49.96
27-03-2024 04:15,50.01
27-03-2024 04:30,50.02
27-03-2024 04:45,50.02
27-03-2024 05:00,50.02
27-03-2024 05:15,50.01
27-03-2024 05:30,50.02
27-03-2024 05:45,50.06
27-03-2024 06:00,50.09
27-03-2024 06:15,50.03
27-03-2024 06:30,50.04
27-03-2024 06:45,50.05
27-03-2024 07:00,50.08
27-03-2024 07:15,50.06
27-03-2024 07:30,50.03
27-03-2024 07:45,50.04
27-03-2024 08:00,50.01
27-03-2024 08:15,50
27-03-2024 08:30,50
27-03-2024 08:45,50
27-03-2024 09:00,49.93
27-03-2024 09:15,49.96
27-03-2024 09:30,49.99
27-03-2024 09:45,50.02
27-03-2024 10:00,49.97
27-03-2024 10:15,49.95
27-03-2024 10:30,49.9
27-03-2024 10:45,49.97
27-03-2024 11:00,49.94
27-03-2024 11:15,49.99
27-03-2024 11:30,49.98
27-03-2024 11:45,50.02
27-03-2024 12:00,50.02
27-03-2024 12:15,50.03
27-03-2024 12:30,50.03
27-03-2024 12:45,50.04
27-03-2024 13:00,50.08
27-03-2024 13:15,50.03
27-03-2024 13:30,49.92
27-03-2024 13:45,49.97
27-03-2024 14:00,49.97
27-03-2024 14:15,49.94
27-03-2024 14:30,49.86
27-03-2024 14:45,49.91
27-03-2024 15:00,49.99
27-03-2024 15:15,49.93
27-03-2024 15:30,49.95
27-03-2024 15:45,49.93
27-03-2024 16:00,49.92
27-03-2024 16:15,49.83
27-03-2024 16:30,49.88
27-03-2024 16:45,49.91
27-03-2024 17:00,50.01
27-03-2024 17:15,50.02
27-03-2024 17:30,50.02
27-03-2024 17:45,50
27-03-2024 18:00,50.02
27-03-2024 18:15,50.01
27-03-2024 18:30,49.97
27-03-2024 18:45,49.94
27-03-2024 19:00,49.91
27-03-2024 19:15,49.9
27-03-2024 19:30,49.87
27-03-2024 19:45,49.89
27-03-2024 20:00,49.98
27-03-2024 20:15,49.92
27-03-2024 20:30,49.91
27-03-2024 20:45,49.98
27-03-2024 21:00,49.88
27-03-2024 21:15,49.98
27-03-2024 21:30,49.98
27-03-2024 21:45,50.02
27-03-2024 22:00,49.91
27-03-2024 22:15,49.92
27-03-2024 22:30,49.9
27-03-2024 22:45,49.98
27-03-2024 23:00,49.95
27-03-2024 23:15,49.99
27-03-2024 23:30,49.96
27-03-2024 23:45,50.01
28-03-2024 00:00,49.94
28-03-2024 00:15,49.92
28-03-2024 00:30,49.95
28-03-2024 00:45,49.93
28-03-2024 01:00,49.99
28-03-2024 01:15,50
28-03-2024 01:30,49.98
28-03-2024 01:45,49.97
28-03-2024 02:00,49.98
28-03-2024 02:15,49.98
28-03-2024 02:30,49.99
28-03-2024 02:45,49.98
28-03-2024 03:00,49.95
28-03-2024 03:15,49.95
28-03-2024 03:30,49.98
28-03-2024 03:45,50
28-03-2024 04:00,49.97
28-03-2024 04:15,49.99
28-03-2024 04:30,50.01
28-03-2024 04:45,50
28-03-2024 05:00,49.97
28-03-2024 05:15,49.93
28-03-2024 05:30,49.98
28-03-2024 05:45,50.01
28-03-2024 06:00,49.99
28-03-2024 06:15,49.95
28-03-2024 06:30,50
28-03-2024 06:45,50.01
28-03-2024 07:00,50.04
28-03-2024 07:15,50.06
28-03-2024 07:30,50.06
28-03-2024 07:45,50.1
28-03-2024 08:00,49.97
28-03-2024 08:15,50.02
28-03-2024 08:30,50.02
28-03-2024 08:45,50.04
28-03-2024 09:00,50.01
28-03-2024 09:15,49.98
28-03-2024 09:30,49.98
28-03-2024 09:45,49.98
28-03-2024 10:00,49.98
28-03-2024 10:15,49.96
28-03-2024 10:30,49.93
28-03-2024 10:45,49.96
28-03-2024 11:00,49.97
28-03-2024 11:15,49.96
28-03-2024 11:30,49.91
28-03-2024 11:45,49.91
28-03-2024 12:00,50
28-03-2024 12:15,49.95
28-03-2024 12:30,49.92
28-03-2024 12:45,49.95
28-03-2024 13:00,50.01
28-03-2024 13:15,49.99
28-03-2024 13:30,49.98
28-03-2024 13:45,49.99
28-03-2024 14:00,49.97
28-03-2024 14:15,49.95
28-03-2024 14:30,49.95
28-03-2024 14:45,49.95
28-03-2024 15:00,50.02
28-03-2024 15:15,50.02
28-03-2024 15:30,50.01
28-03-2024 15:45,49.98
28-03-2024 16:00,49.98
28-03-2024 16:15,49.94
28-03-2024 16:30,50.01
28-03-2024 16:45,50
28-03-2024 17:00,50.03
28-03-2024 17:15,50.01
28-03-2024 17:30,50
28-03-2024 17:45,50.02
28-03-2024 18:00,50.12
28-03-2024 18:15,50.03
28-03-2024 18:30,50.01
28-03-2024 18:45,49.94
28-03-2024 19:00,49.91
28-03-2024 19:15,49.88
28-03-2024 19:30,49.95
28-03-2024 19:45,49.95
28-03-2024 20:00,49.98
28-03-2024 20:15,49.97
28-03-2024 20:30,49.95
28-03-2024 20:45,49.99
28-03-2024 21:00,49.91
28-03-2024 21:15,49.89
28-03-2024 21:30,49.92
28-03-2024 21:45,49.98
28-03-2024 22:00,49.8
28-03-2024 22:15,49.67
28-03-2024 22:30,49.78
28-03-2024 22:45,49.85
28-03-2024 23:00,49.84
28-03-2024 23:15,49.94
28-03-2024 23:30,49.96
28-03-2024 23:45,49.99
29-03-2024 00:00,49.96
29-03-2024 00:15,49.99
29-03-2024 00:30,50.01
29-03-2024 00:45,50.02
29-03-2024 01:00,50.03
29-03-2024 01:15,50.02
29-03-2024 01:30,49.99
29-03-2024 01:45,50.01
29-03-2024 02:00,49.99
29-03-2024 02:15,49.99
29-03-2024 02:30,49.99
29-03-2024 02:45,50
29-03-2024 03:00,49.99
29-03-2024 03:15,49.99
29-03-2024 03:30,49.99
29-03-2024 03:45,50.01
29-03-2024 04:00,50
29-03-2024 04:15,49.99
29-03-2024 04:30,50.01
29-03-2024 04:45,49.99
29-03-2024 05:00,49.99
29-03-2024 05:15,49.99
29-03-2024 05:30,50.01
29-03-2024 05:45,50.03
29-03-2024 06:00,50.07
29-03-2024 06:15,50.02
29-03-2024 06:30,50.03
29-03-2024 06:45,50.03
29-03-2024 07:00,50.06
29-03-2024 07:15,50.05
29-03-2024 07:30,50.01
29-03-2024 07:45,50.02
29-03-2024 08:00,49.98
29-03-2024 08:15,49.99
29-03-2024 08:30,49.99
29-03-2024 08:45,50
29-03-2024 09:00,49.85
29-03-2024 09:15,49.96
29-03-2024 09:30,49.95
29-03-2024 09:45,49.93
29-03-2024 10:00,49.93
29-03-2024 10:15,49.88
29-03-2024 10:30,49.89
29-03-2024 10:45,49.97
29-03-2024 11:00,49.99
29-03-2024 11:15,50
29-03-2024 11:30,50.01
29-03-2024 11:45,50.03
29-03-2024 12:00,50.04
29-03-2024 12:15,50.01
29-03-2024 12:30,50.05
29-03-2024 12:45,50.04
29-03-2024 13:00,50.09
29-03-2024 13:15,50.03
29-03-2024 13:30,50.01
29-03-2024 13:45,50
29-03-2024 14:00,49.98
29-03-2024 14:15,49.94
29-03-2024 14:30,49.93
29-03-2024 14:45,49.94
29-03-2024 15:00,50
29-03-2024 15:15,49.93
29-03-2024 15:30,49.93
29-03-2024 15:45,49.94
29-03-2024 16:00,49.99
29-03-2024 16:15,49.99
29-03-2024 16:30,50
29-03-2024 16:45,50.03
29-03-2024 17:00,50.09
29-03-2024 17:15,50.06
29-03-2024 17:30,50.02
29-03-2024 17:45,50.01
29-03-2024 18:00,50.03
29-03-2024 18:15,50.01
29-03-2024 18:30,50.02
29-03-2024 18:45,50.02
29-03-2024 19:00,50.01
29-03-2024 19:15,49.98
29-03-2024 19:30,49.97
29-03-2024 19:45,50.01
29-03-2024 20:00,50
29-03-2024 20:15,49.96
29-03-2024 20:30,49.9
29-03-2024 20:45,49.99
29-03-2024 21:00,49.93
29-03-2024 21:15,49.99
29-03-2024 21:30,49.95
29-03-2024 21:45,50.02
29-03-2024 22:00,49.92
29-03-2024 22:15,49.88
29-03-2024 22:30,49.96
29-03-2024 22:45,49.94
29-03-2024 23:00,49.9
29-03-2024 23:15,49.93
29-03-2024 23:30,49.99
29-03-2024 23:45,50
30-03-2024 00:00,49.88
30-03-2024 00:15,49.97
30-03-2024 00:30,50
30-03-2024 00:45,50
30-03-2024 01:00,50.01
30-03-2024 01:15,50
30-03-2024 01:30,50.01
30-03-2024 01:45,50.01
30-03-2024 02:00,50
30-03-2024 02:15,50.02
30-03-2024 02:30,50.01
30-03-2024 02:45,50.01
30-03-2024 03:00,50.01
30-03-2024 03:15,49.99
30-03-2024 03:30,49.98
30-03-2024 03:45,50.02
30-03-2024 04:00,50.01
30-03-2024 04:15,50.01
30-03-2024 04:30,50.02
30-03-2024 04:45,50
30-03-2024 05:00,49.99
30-03-2024 05:15,49.99
30-03-2024 05:30,50.01
30-03-2024 05:45,50.03
30-03-2024 06:00,50.05
30-03-2024 06:15,50.01
30-03-2024 06:30,50
30-03-2024 06:45,50.02
30-03-2024 07:00,50.03
30-03-2024 07:15,50.01
30-03-2024 07:30,50.03
30-03-2024 07:45,50.04
30-03-2024 08:00,49.96
30-03-2024 08:15,49.97
30-03-2024 08:30,49.97
30-03-2024 08:45,50.04
30-03-2024 09:00,49.97
30-03-2024 09:15,50.01
30-03-2024 09:30,49.99
30-03-2024 09:45,49.99
30-03-2024 10:00,50
30-03-2024 10:15,49.98
30-03-2024 10:30,50.01
30-03-2024 10:45,50.04
30-03-2024 11:00,50.04
30-03-2024 11:15,49.99
30-03-2024 11:30,49.97
30-03-2024 11:45,49.98
30-03-2024 12:00,49.98
30-03-2024 12:15,49.99
30-03-2024 12:30,49.98
30-03-2024 12:45,49.96
30-03-2024 13:00,50.02
30-03-2024 13:15,50.01
30-03-2024 13:30,49.97
30-03-2024 13:45,49.96
30-03-2024 14:00,49.95
30-03-2024 14:15,49.96
30-03-2024 14:30,49.96
30-03-2024 14:45,49.93
30-03-2024 15:00,49.98
30-03-2024 15:15,49.96
30-03-2024 15:30,49.96
30-03-2024 15:45,49.92
30-03-2024 16:00,50.02
30-03-2024 16:15,50
30-03-2024 16:30,49.99
30-03-2024 16:45,50.01
30-03-2024 17:00,50.02
30-03-2024 17:15,50.01
30-03-2024 17:30,50
30-03-2024 17:45,49.99
30-03-2024 18:00,50.05
30-03-2024 18:15,50.01
30-03-2024 18:30,50
30-03-2024 18:45,50.03
30-03-2024 19:00,50
30-03-2024 19:15,49.97
30-03-2024 19:30,50
30-03-2024 19:45,50.02
30-03-2024 20:00,50.02
30-03-2024 20:15,50.02
30-03-2024 20:30,50.01
30-03-2024 20:45,50.02
30-03-2024 21:00,50.01
30-03-2024 21:15,49.99
30-03-2024 21:30,50.03
30-03-2024 21:45,50.06
30-03-2024 22:00,50.01
30-03-2024 22:15,49.99
30-03-2024 22:30,49.95
30-03-2024 22:45,49.96
30-03-2024 23:00,49.9
30-03-2024 23:15,49.97
30-03-2024 23:30,49.94
30-03-2024 23:45,50.02
31-03-2024 00:00,50.02
31-03-2024 00:15,50.01
31-03-2024 00:30,49.97
31-03-2024 00:45,49.96
31-03-2024 01:00,49.95
31-03-2024 01:15,49.93
31-03-2024 01:30,49.98
31-03-2024 01:45,49.94
31-03-2024 02:00,49.93
31-03-2024 02:15,49.91
31-03-2024 02:30,49.96
31-03-2024 02:45,50
31-03-2024 03:00,49.99
31-03-2024 03:15,49.98
31-03-2024 03:30,50
31-03-2024 03:45,50.01
31-03-2024 04:00,49.98
31-03-2024 04:15,49.99
31-03-2024 04:30,50
31-03-2024 04:45,49.96
31-03-2024 05:00,49.92
31-03-2024 05:15,49.93
31-03-2024 05:30,49.97
31-03-2024 05:45,50.02
31-03-2024 06:00,50.07
31-03-2024 06:15,50.04
31-03-2024 06:30,50.08
31-03-2024 06:45,50.1
31-03-2024 07:00,50.15
31-03-2024 07:15,50.1
31-03-2024 07:30,50.06
31-03-2024 07:45,50.04
31-03-2024 08:00,49.99
31-03-2024 08:15,49.98
31-03-2024 08:30,49.97
31-03-2024 08:45,50.01
31-03-2024 09:00,49.94
31-03-2024 09:15,49.96
31-03-2024 09:30,49.95
31-03-2024 09:45,49.93
31-03-2024 10:00,49.9
31-03-2024 10:15,49.94
31-03-2024 10:30,49.95
31-03-2024 10:45,49.99
31-03-2024 11:00,50
31-03-2024 11:15,49.97
31-03-2024 11:30,50.01
31-03-2024 11:45,50.03
31-03-2024 12:00,50.04
31-03-2024 12:15,50.03
31-03-2024 12:30,50.03
31-03-2024 12:45,50.05
31-03-2024 13:00,50.09
31-03-2024 13:15,50.05
31-03-2024 13:30,50.08
31-03-2024 13:45,50
31-03-2024 14:00,50.01
31-03-2024 14:15,49.96
31-03-2024 14:30,49.91
31-03-2024 14:45,49.9
31-03-2024 15:00,49.92
31-03-2024 15:15,49.98
31-03-2024 15:30,49.89
31-03-2024 15:45,49.92
31-03-2024 16:00,49.99
31-03-2024 16:15,49.94
31-03-2024 16:30,49.96
31-03-2024 16:45,50
31-03-2024 17:00,50.01
31-03-2024 17:15,49.97
31-03-2024 17:30,49.98
31-03-2024 17:45,49.93
31-03-2024 18:00,50.06
31-03-2024 18:15,50
31-03-2024 18:30,50.02
31-03-2024 18:45,50.02
31-03-2024 19:00,49.96
31-03-2024 19:15,49.92
31-03-2024 19:30,49.91
31-03-2024 19:45,49.95
31-03-2024 20:00,50
31-03-2024 20:15,49.98
31-03-2024 20:30,49.97
31-03-2024 20:45,49.99
31-03-2024 21:00,49.97
31-03-2024 21:15,49.99
31-03-2024 21:30,49.96
31-03-2024 21:45,50.01
31-03-2024 22:00,49.95
31-03-2024 22:15,49.97
31-03-2024 22:30,49.99
31-03-2024 22:45,50.01
31-03-2024 23:00,49.99
31-03-2024 23:15,50.03
31-03-2024 23:30,50
31-03-2024 23:45,50
01-04-2024 00:00,49.89
01-04-2024 00:15,49.98
01-04-2024 00:30,49.99
01-04-2024 00:45,50
01-04-2024 01:00,49.99
01-04-2024 01:15,49.98
01-04-2024 01:30,49.97
01-04-2024 01:45,49.99
01-04-2024 02:00,49.96
01-04-2024 02:15,49.96
01-04-2024 02:30,49.97
01-04-2024 02:45,49.98
01-04-2024 03:00,49.97
01-04-2024 03:15,49.97
01-04-2024 03:30,49.98
01-04-2024 03:45,49.98
01-04-2024 04:00,49.95
01-04-2024 04:15,49.94
01-04-2024 04:30,49.98
01-04-2024 04:45,49.94
01-04-2024 05:00,49.91
01-04-2024 05:15,49.92
01-04-2024 05:30,50
01-04-2024 05:45,49.99
01-04-2024 06:00,49.97
01-04-2024 06:15,49.98
01-04-2024 06:30,50.06
01-04-2024 06:45,50.1
01-04-2024 07:00,50.16
01-04-2024 07:15,50.16
01-04-2024 07:30,50.14
01-04-2024 07:45,50.18
01-04-2024 08:00,50.1
01-04-2024 08:15,50.1
01-04-2024 08:30,50.03
01-04-2024 08:45,50.03
01-04-2024 09:00,49.97
01-04-2024 09:15,50.03
01-04-2024 09:30,50.05
01-04-2024 09:45,50.08
01-04-2024 10:00,50.02
01-04-2024 10:15,49.98
01-04-2024 10:30,50.01
01-04-2024 10:45,50.06
01-04-2024 11:00,50.1
01-04-2024 11:15,50.09
01-04-2024 11:30,50.14
01-04-2024 11:45,50.16
01-04-2024 12:00,50.13
01-04-2024 12:15,50.05
01-04-2024 12:30,50.11
01-04-2024 12:45,50.07
01-04-2024 13:00,50.15
01-04-2024 13:15,50.15
01-04-2024 13:30,50.06
01-04-2024 13:45,50
01-04-2024 14:00,49.95
01-04-2024 14:15,50
01-04-2024 14:30,49.98
01-04-2024 14:45,49.94
01-04-2024 15:00,49.91
01-04-2024 15:15,49.87
01-04-2024 15:30,49.84
01-04-2024 15:45,49.9
01-04-2024 16:00,49.98
01-04-2024 16:15,49.93
01-04-2024 16:30,49.97
01-04-2024 16:45,49.96
01-04-2024 17:00,49.99
01-04-2024 17:15,49.97
01-04-2024 17:30,49.94
01-04-2024 17:45,49.88
01-04-2024 18:00,50.01
01-04-2024 18:15,50.01
01-04-2024 18:30,50.04
01-04-2024 18:45,49.99
01-04-2024 19:00,50
01-04-2024 19:15,50.01
01-04-2024 19:30,50.02
01-04-2024 19:45,50.02
01-04-2024 20:00,50.01
01-04-2024 20:15,50.01
01-04-2024 20:30,49.97
01-04-2024 20:45,49.99
01-04-2024 21:00,49.92
01-04-2024 21:15,49.93
01-04-2024 21:30,49.96
01-04-2024 21:45,50.01
01-04-2024 22:00,49.87
01-04-2024 22:15,49.96
01-04-2024 22:30,49.94
01-04-2024 22:45,50
01-04-2024 23:00,49.98
01-04-2024 23:15,50
01-04-2024 23:30,49.98
01-04-2024 23:45,50.02
02-04-2024 00:00,49.93
02-04-2024 00:15,49.99
02-04-2024 00:30,49.98
02-04-2024 00:45,49.97
02-04-2024 01:00,49.95
02-04-2024 01:15,49.94
02-04-2024 01:30,49.98
02-04-2024 01:45,50.01
02-04-2024 02:00,50.01
02-04-2024 02:15,50.01
02-04-2024 02:30,50
02-04-2024 02:45,49.95
02-04-2024 03:00,49.95
02-04-2024 03:15,49.95
02-04-2024 03:30,49.97
02-04-2024 03:45,50
02-04-2024 04:00,49.98
02-04-2024 04:15,50
02-04-2024 04:30,49.98
02-04-2024 04:45,49.98
02-04-2024 05:00,49.96
02-04-2024 05:15,49.95
02-04-2024 05:30,49.94
02-04-2024 05:45,49.95
02-04-2024 06:00,49.98
02-04-2024 06:15,49.95
02-04-2024 06:30,50.03
02-04-2024 06:45,50.05
02-04-2024 07:00,50.05
02-04-2024 07:15,50.08
02-04-2024 07:30,50.07
02-04-2024 07:45,50.11
02-04-2024 08:00,50.02
02-04-2024 08:15,50.02
02-04-2024 08:30,50.01
02-04-2024 08:45,50.03
02-04-2024 09:00,50
02-04-2024 09:15,49.99
02-04-2024 09:30,49.96
02-04-2024 09:45,49.98
02-04-2024 10:00,50.01
02-04-2024 10:15,49.97
02-04-2024 10:30,50.01
02-04-2024 10:45,50.03
02-04-2024 11:00,50.04
02-04-2024 11:15,49.98
02-04-2024 11:30,49.93
02-04-2024 11:45,50
02-04-2024 12:00,50.02
02-04-2024 12:15,50.04
02-04-2024 12:30,50.01
02-04-2024 12:45,50.01
02-04-2024 13:00,50.1
02-04-2024 13:15,50.03
02-04-2024 13:30,49.96
02-04-2024 13:45,49.95
02-04-2024 14:00,49.91
02-04-2024 14:15,49.95
02-04-2024 14:30,49.91
02-04-2024 14:45,49.93
02-04-2024 15:00,49.93
02-04-2024 15:15,49.87
02-04-2024 15:30,49.88
02-04-2024 15:45,49.95
02-04-2024 16:00,49.99
02-04-2024 16:15,49.96
02-04-2024 16:30,50
02-04-2024 16:45,50.01
02-04-2024 17:00,50.08
02-04-2024 17:15,50.05
02-04-2024 17:30,50.04
02-04-2024 17:45,50.04
02-04-2024 18:00,50.08
02-04-2024 18:15,50.01
02-04-2024 18:30,50.01
02-04-2024 18:45,49.97
02-04-2024 19:00,50.01
02-04-2024 19:15,49.99
02-04-2024 19:30,50
02-04-2024 19:45,50.02
02-04-2024 20:00,50.01
02-04-2024 20:15,50.01
02-04-2024 20:30,49.96
02-04-2024 20:45,50.01
02-04-2024 21:00,49.93
02-04-2024 21:15,49.91
02-04-2024 21:30,49.92
02-04-2024 21:45,49.97
02-04-2024 22:00,49.87
02-04-2024 22:15,49.81
02-04-2024 22:30,49.89
02-04-2024 22:45,49.87
02-04-2024 23:00,49.93
02-04-2024 23:15,49.97
02-04-2024 23:30,50.03
02-04-2024 23:45,50.02
03-04-2024 00:00,49.93
03-04-2024 00:15,50
03-04-2024 00:30,49.99
03-04-2024 00:45,49.96
03-04-2024 01:00,49.97
03-04-2024 01:15,49.96
03-04-2024 01:30,49.94
03-04-2024 01:45,49.97
03-04-2024 02:00,49.98
03-04-2024 02:15,49.95
03-04-2024 02:30,49.94
03-04-2024 02:45,49.99
03-04-2024 03:00,49.99
03-04-2024 03:15,49.98
03-04-2024 03:30,49.95
03-04-2024 03:45,49.97
03-04-2024 04:00,49.93
03-04-2024 04:15,49.89
03-04-2024 04:30,49.91
03-04-2024 04:45,49.96
03-04-2024 05:00,49.93
03-04-2024 05:15,49.93
03-04-2024 05:30,49.99
03-04-2024 05:45,50.02
03-04-2024 06:00,50.01
03-04-2024 06:15,49.95
03-04-2024 06:30,50.02
03-04-2024 06:45,50.04
03-04-2024 07:00,50.04
03-04-2024 07:15,50.02
03-04-2024 07:30,50.02
03-04-2024 07:45,50.06
03-04-2024 08:00,49.97
03-04-2024 08:15,49.94
03-04-2024 08:30,49.92
03-04-2024 08:45,49.99
03-04-2024 09:00,49.93
03-04-2024 09:15,50.01
03-04-2024 09:30,49.97
03-04-2024 09:45,50
03-04-2024 10:00,50.04
03-04-2024 10:15,50
03-04-2024 10:30,50.02
03-04-2024 10:45,50.05
03-04-2024 11:00,50.02
03-04-2024 11:15,49.95
03-04-2024 11:30,49.95
03-04-2024 11:45,49.97
03-04-2024 12:00,50.01
03-04-2024 12:15,49.99
03-04-2024 12:30,49.97
03-04-2024 12:45,49.97
03-04-2024 13:00,50.03
03-04-2024 13:15,49.98
03-04-2024 13:30,49.9
03-04-2024 13:45,49.96
03-04-2024 14:00,49.94
03-04-2024 14:15,49.85
03-04-2024 14:30,49.8
03-04-2024 14:45,49.81
03-04-2024 15:00,49.9
03-04-2024 15:15,49.79
03-04-2024 15:30,49.93
03-04-2024 15:45,49.94
03-04-2024 16:00,49.96
03-04-2024 16:15,50.01
03-04-2024 16:30,50.02
03-04-2024 16:45,50.01
03-04-2024 17:00,50.02
03-04-2024 17:15,50
03-04-2024 17:30,50.02
03-04-2024 17:45,50
03-04-2024 18:00,49.99
03-04-2024 18:15,49.96
03-04-2024 18:30,49.96
03-04-2024 18:45,49.93
03-04-2024 19:00,49.94
03-04-2024 19:15,49.96
03-04-2024 19:30,50
03-04-2024 19:45,50.04
03-04-2024 20:00,50.06
03-04-2024 20:15,50.02
03-04-2024 20:30,49.98
03-04-2024 20:45,49.98
03-04-2024 21:00,49.94
03-04-2024 21:15,49.87
03-04-2024 21:30,49.94
03-04-2024 21:45,50
03-04-2024 22:00,49.99
03-04-2024 22:15,49.95
03-04-2024 22:30,49.96
03-04-2024 22:45,49.97
03-04-2024 23:00,49.94
03-04-2024 23:15,49.99
03-04-2024 23:30,50.01
03-04-2024 23:45,50.02
04-04-2024 00:00,49.97
04-04-2024 00:15,50.01
04-04-2024 00:30,50.01
04-04-2024 00:45,50
04-04-2024 01:00,49.97
04-04-2024 01:15,49.98
04-04-2024 01:30,50
04-04-2024 01:45,49.99
04-04-2024 02:00,49.98
04-04-2024 02:15,49.96
04-04-2024 02:30,49.99
04-04-2024 02:45,49.98
04-04-2024 03:00,49.96
04-04-2024 03:15,49.95
04-04-2024 03:30,49.92
04-04-2024 03:45,49.97
04-04-2024 04:00,49.98
04-04-2024 04:15,49.97
04-04-2024 04:30,49.98
04-04-2024 04:45,49.99
04-04-2024 05:00,49.97
04-04-2024 05:15,49.96
04-04-2024 05:30,50
04-04-2024 05:45,49.97
04-04-2024 06:00,49.96
04-04-2024 06:15,50.01
04-04-2024 06:30,50.04
04-04-2024 06:45,50.04
04-04-2024 07:00,50.06
04-04-2024 07:15,50.04
04-04-2024 07:30,50.02
04-04-2024 07:45,50.03
04-04-2024 08:00,49.98
04-04-2024 08:15,49.96
04-04-2024 08:30,49.99
04-04-2024 08:45,50.03
04-04-2024 09:00,49.97
04-04-2024 09:15,49.96
04-04-2024 09:30,49.9
04-04-2024 09:45,49.93
04-04-2024 10:00,49.93
04-04-2024 10:15,49.94
04-04-2024 10:30,49.95
04-04-2024 10:45,50
04-04-2024 11:00,50.02
04-04-2024 11:15,50.04
04-04-2024 11:30,50.02
04-04-2024 11:45,49.98
04-04-2024 12:00,50.03
04-04-2024 12:15,49.99
04-04-2024 12:30,49.98
